,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
1661,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,storing stat in,@ override public  watch pathable < byte[] >    (  stat stat )  {  this . response stat = stat ;  return new  watch pathable < byte[] >  (  )  {  @ override public byte[] for path (   string path )  throws  exception  {  return  get data builder impl . th,50,3,stat,2,"[10, 11, 17, 19]"
1662,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,storing stat in,@ override public  watch pathable < byte[] >    (  stat stat )  {  this . response stat = stat ;  return new  watch pathable < byte[] >  (  )  {  @ override public byte[] for path (   string path )  throws  exception  {  return  get data builder impl . th,50,3,in,3,[]
1663,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,using watcher,@ override public  background pathable < byte[] >    (  curator watcher watcher )  {  watching = new  watching ( client watcher )  ;  return this ;   }  ,27,2,using,1,[]
1664,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,using watcher,@ override public  background pathable < byte[] >    (  curator watcher watcher )  {  watching = new  watching ( client watcher )  ;  return this ;   }  ,27,2,watcher,2,"[11, 12, 21]"
1665,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,watched,@ override public  background pathable < byte[] >    (  )  {  watching = new  watching ( client true )  ;  return this ;   }  ,24,1,watched,1,[]
1666,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,with unhandled error listener,@ override public  pathable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,with,1,[]
1667,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,with unhandled error listener,@ override public  pathable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,unhandled,2,[9]
1668,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,with unhandled error listener,@ override public  pathable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,error,3,[10]
1669,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetDataBuilderImpl.java,with unhandled error listener,@ override public  pathable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,listener,4,"[11, 12, 21]"
1670,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GzipCompressionProvider.java,compress,@ override public byte[]   (  string path byte[] data )  throws  exception  {   byte array output stream bytes = new  byte array output stream (  )  ;  gzip output stream out = new gzip output stream ( bytes )  ;  try  {  out . write ( data )  ;  out . fi,52,1,compress,1,[]
1671,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GzipCompressionProvider.java,decompress,@ override public byte[]   (  string path byte[] compressed data )  throws  exception  {   byte array output stream bytes = new  byte array output stream ( compressed data . length )  ;  gzip input stream in = new gzip input stream ( new  byte array input,46,1,decompress,1,[]
1672,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java, get config builder impl,public   (  curator framework impl client  backgrounding backgrounding  watcher watcher  stat stat )  {  this . client = client ;  this . backgrounding = backgrounding ;  this . watching = new  watching ( client watcher )  ;  this . stat = stat ;   }  ,44,4,get,1,[]
1673,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java, get config builder impl,public   (  curator framework impl client  backgrounding backgrounding  watcher watcher  stat stat )  {  this . client = client ;  this . backgrounding = backgrounding ;  this . watching = new  watching ( client watcher )  ;  this . stat = stat ;   }  ,44,4,config,2,[]
1674,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java, get config builder impl,public   (  curator framework impl client  backgrounding backgrounding  watcher watcher  stat stat )  {  this . client = client ;  this . backgrounding = backgrounding ;  this . watching = new  watching ( client watcher )  ;  this . stat = stat ;   }  ,44,4,builder,3,[]
1675,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java, get config builder impl,public   (  curator framework impl client  backgrounding backgrounding  watcher watcher  stat stat )  {  this . client = client ;  this . backgrounding = backgrounding ;  this . watching = new  watching ( client watcher )  ;  this . stat = stat ;   }  ,44,4,impl,4,[5]
1676,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,call,@ override public byte[]   (  )  throws  exception  {  if  ( watching . is watched (  )  )   {  return client . get zoo keeper (  )  . get config ( true stat )  ;   }  byte[] config = client . get zoo keeper (  )  . get config ( watching . get watcher (  ,55,1,call,1,[]
1677,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,config in foreground,"private byte[]   (  )  throws  exception  {   time trace trace = client . get zookeeper client (  )  . start tracer ( "" get config builder impl -  foreground"" )  ;  try  {  return  retry loop . call with retry ( client . get zookeeper client (  )  new  callable < byte[] >  (  )  {  @ override public byte[] call (  )  throws  exception  {  if  ( watching . is watched (  )  )   {  return client . get zoo keeper (  )  . get config ( true stat )  ;   }  byte[] config = client . get zoo keeper (  )  . get config ( watching . get watcher (  zoo defs . config   node )  stat )  ;  watching . commit watcher (  keeper exception .  no node exception .  code . ok . int value (  )  false )  ;  return config ;   }   }   )  ;   }  finally  {  trace . commit (  )  ;   }   }  ",162,3,config,1,"[25, 87, 95, 106, 116, 146]"
1678,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,config in foreground,"private byte[]   (  )  throws  exception  {   time trace trace = client . get zookeeper client (  )  . start tracer ( "" get config builder impl -  foreground"" )  ;  try  {  return  retry loop . call with retry ( client . get zookeeper client (  )  new  callable < byte[] >  (  )  {  @ override public byte[] call (  )  throws  exception  {  if  ( watching . is watched (  )  )   {  return client . get zoo keeper (  )  . get config ( true stat )  ;   }  byte[] config = client . get zoo keeper (  )  . get config ( watching . get watcher (  zoo defs . config   node )  stat )  ;  watching . commit watcher (  keeper exception .  no node exception .  code . ok . int value (  )  false )  ;  return config ;   }   }   )  ;   }  finally  {  trace . commit (  )  ;   }   }  ",162,3,in,2,[]
1679,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,config in foreground,"private byte[]   (  )  throws  exception  {   time trace trace = client . get zookeeper client (  )  . start tracer ( "" get config builder impl -  foreground"" )  ;  try  {  return  retry loop . call with retry ( client . get zookeeper client (  )  new  callable < byte[] >  (  )  {  @ override public byte[] call (  )  throws  exception  {  if  ( watching . is watched (  )  )   {  return client . get zoo keeper (  )  . get config ( true stat )  ;   }  byte[] config = client . get zoo keeper (  )  . get config ( watching . get watcher (  zoo defs . config   node )  stat )  ;  watching . commit watcher (  keeper exception .  no node exception .  code . ok . int value (  )  false )  ;  return config ;   }   }   )  ;   }  finally  {  trace . commit (  )  ;   }   }  ",162,3,foreground,3,[]
1680,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,for ensemble,@ override public byte[]   (  )  throws  exception  {  return  get config builder impl . this . for ensemble (  )  ;   }  ,23,2,for,1,[18]
1681,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,for ensemble,@ override public byte[]   (  )  throws  exception  {  return  get config builder impl . this . for ensemble (  )  ;   }  ,23,2,ensemble,2,[19]
1682,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,in background,@ override public  error listener ensembleable < byte[] >    (  background callback callback  object context  executor executor )  {  return  get config builder impl . this . in background ( callback context executor )  ;   }  ,36,2,in,1,[28]
1683,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,in background,@ override public  error listener ensembleable < byte[] >    (  background callback callback  object context  executor executor )  {  return  get config builder impl . this . in background ( callback context executor )  ;   }  ,36,2,background,2,"[11, 29]"
1684,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,perform background operation,"@ override public void   ( final  operation and data <  void >  operation and data )  throws  exception  {  try  {  final  time trace trace = client . get zookeeper client (  )  . start tracer ( "" get data builder impl -  background"" )  ;   async callback",48,3,perform,1,[]
1685,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,perform background operation,"@ override public void   ( final  operation and data <  void >  operation and data )  throws  exception  {  try  {  final  time trace trace = client . get zookeeper client (  )  . start tracer ( "" get data builder impl -  background"" )  ;   async callback",48,3,background,2,[]
1686,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,perform background operation,"@ override public void   ( final  operation and data <  void >  operation and data )  throws  exception  {  try  {  final  time trace trace = client . get zookeeper client (  )  . start tracer ( "" get data builder impl -  background"" )  ;   async callback",48,3,operation,3,"[7, 13]"
1687,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,process result,@ override public void   ( int rc  string path  object ctx byte[] data  stat stat )  {  watching . commit watcher ( rc false )  ;  trace . commit (  )  ;   curator event event = new  curator event impl ( client  curator event type . get   config rc path n,51,2,process,1,[]
1688,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,process result,@ override public void   ( int rc  string path  object ctx byte[] data  stat stat )  {  watching . commit watcher ( rc false )  ;  trace . commit (  )  ;   curator event event = new  curator event impl ( client  curator event type . get   config rc path n,51,2,result,2,[]
1689,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,storing stat in,@ override public  watch background ensembleable < byte[] >    (  stat stat )  {  this . stat = stat ;  return new  watch background ensembleable < byte[] >  (  )  {  @ override public  error listener ensembleable < byte[] >  in background (  )  {  return,46,3,storing,1,[]
1690,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,storing stat in,@ override public  watch background ensembleable < byte[] >    (  stat stat )  {  this . stat = stat ;  return new  watch background ensembleable < byte[] >  (  )  {  @ override public  error listener ensembleable < byte[] >  in background (  )  {  return,46,3,stat,2,"[11, 12, 17, 19]"
1691,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,storing stat in,@ override public  watch background ensembleable < byte[] >    (  stat stat )  {  this . stat = stat ;  return new  watch background ensembleable < byte[] >  (  )  {  @ override public  error listener ensembleable < byte[] >  in background (  )  {  return,46,3,in,3,[41]
1692,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,using watcher,@ override public  background ensembleable < byte[] >    (  curator watcher watcher )  {  watching = new  watching ( client watcher )  ;  return new  internal background ensembleable (  )  ;   }  ,32,2,using,1,[]
1693,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,using watcher,@ override public  background ensembleable < byte[] >    (  curator watcher watcher )  {  watching = new  watching ( client watcher )  ;  return new  internal background ensembleable (  )  ;   }  ,32,2,watcher,2,"[11, 12, 21]"
1694,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,watched,@ override public  background ensembleable < byte[] >    (  )  {  watching = new  watching ( client true )  ;  return new  internal background ensembleable (  )  ;   }  ,29,1,watched,1,[]
1695,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,with unhandled error listener,@ override public  ensembleable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,with,1,[]
1696,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,with unhandled error listener,@ override public  ensembleable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,unhandled,2,[9]
1697,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,with unhandled error listener,@ override public  ensembleable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,error,3,[10]
1698,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\GetConfigBuilderImpl.java,with unhandled error listener,@ override public  ensembleable < byte[] >    (  unhandled error listener listener )  {  backgrounding = new  backgrounding ( backgrounding listener )  ;  return this ;   }  ,27,4,listener,4,"[11, 12, 21]"
1699,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java, namespace facade,  (  curator framework impl client  string namespace )  {  super ( client )  ;  this . client = client ;  this . namespace = new  namespace impl ( client namespace )  ;   }  ,33,2,namespace,1,"[7, 23, 26, 30]"
1700,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java, namespace facade,  (  curator framework impl client  string namespace )  {  super ( client )  ;  this . client = client ;  this . namespace = new  namespace impl ( client namespace )  ;   }  ,33,2,facade,2,[]
1701,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,close,@ override public void   (  )  {  throw new  unsupported operation exception (  )  ;   }  ,16,1,close,1,[]
1702,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,fix for namespace,@ override  string   (  string path boolean is sequential )  {  return namespace . fix for namespace ( path is sequential )  ;   }  ,24,3,fix,1,[15]
1703,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,fix for namespace,@ override  string   (  string path boolean is sequential )  {  return namespace . fix for namespace ( path is sequential )  ;   }  ,24,3,for,2,[16]
1704,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,fix for namespace,@ override  string   (  string path boolean is sequential )  {  return namespace . fix for namespace ( path is sequential )  ;   }  ,24,3,namespace,3,"[13, 17]"
1705,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get connection state listenable,@ override public  listenable <  connection state listener >    (  )  {  return client . get connection state listenable (  )  ;   }  ,23,4,get,1,[16]
1706,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get connection state listenable,@ override public  listenable <  connection state listener >    (  )  {  return client . get connection state listenable (  )  ;   }  ,23,4,connection,2,"[6, 17]"
1707,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get connection state listenable,@ override public  listenable <  connection state listener >    (  )  {  return client . get connection state listenable (  )  ;   }  ,23,4,state,3,"[7, 18]"
1708,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get connection state listenable,@ override public  listenable <  connection state listener >    (  )  {  return client . get connection state listenable (  )  ;   }  ,23,4,listenable,4,"[4, 19]"
1709,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get curator listenable,"@ override public  listenable <  curator listener >    (  )  {  throw new  unsupported operation exception ( ""get curator listenable (  )  is only available from a non - namespaced  curator framework instance"" )  ;   }  ",36,3,get,1,[]
1710,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get curator listenable,"@ override public  listenable <  curator listener >    (  )  {  throw new  unsupported operation exception ( ""get curator listenable (  )  is only available from a non - namespaced  curator framework instance"" )  ;   }  ",36,3,curator,2,"[6, 19, 31]"
1711,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get curator listenable,"@ override public  listenable <  curator listener >    (  )  {  throw new  unsupported operation exception ( ""get curator listenable (  )  is only available from a non - namespaced  curator framework instance"" )  ;   }  ",36,3,listenable,3,"[4, 20]"
1712,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get failed delete manager,@ override  failed delete manager   (  )  {  return failed delete manager ;   }  ,14,4,get,1,[]
1713,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get failed delete manager,@ override  failed delete manager   (  )  {  return failed delete manager ;   }  ,14,4,failed,2,"[3, 10]"
1714,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get failed delete manager,@ override  failed delete manager   (  )  {  return failed delete manager ;   }  ,14,4,delete,3,"[4, 11]"
1715,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get failed delete manager,@ override  failed delete manager   (  )  {  return failed delete manager ;   }  ,14,4,manager,4,"[5, 12]"
1716,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get namespace,@ override public  string   (  )  {  return namespace . get namespace (  )  ;   }  ,16,2,get,1,[11]
1717,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get namespace,@ override public  string   (  )  {  return namespace . get namespace (  )  ;   }  ,16,2,namespace,2,"[9, 12]"
1718,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get unhandled error listenable,@ override public  listenable <  unhandled error listener >    (  )  {  return client . get unhandled error listenable (  )  ;   }  ,23,4,get,1,[16]
1719,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get unhandled error listenable,@ override public  listenable <  unhandled error listener >    (  )  {  return client . get unhandled error listenable (  )  ;   }  ,23,4,unhandled,2,"[6, 17]"
1720,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get unhandled error listenable,@ override public  listenable <  unhandled error listener >    (  )  {  return client . get unhandled error listenable (  )  ;   }  ,23,4,error,3,"[7, 18]"
1721,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get unhandled error listenable,@ override public  listenable <  unhandled error listener >    (  )  {  return client . get unhandled error listenable (  )  ;   }  ,23,4,listenable,4,"[4, 19]"
1722,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get zoo keeper,@ override  zoo keeper   (  )  throws  exception  {  return client . get zoo keeper (  )  ;   }  ,19,3,get,1,[13]
1723,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get zoo keeper,@ override  zoo keeper   (  )  throws  exception  {  return client . get zoo keeper (  )  ;   }  ,19,3,zoo,2,"[3, 14]"
1724,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get zoo keeper,@ override  zoo keeper   (  )  throws  exception  {  return client . get zoo keeper (  )  ;   }  ,19,3,keeper,3,"[4, 15]"
1725,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get zookeeper client,@ override public  curator zookeeper client   (  )  {  return client . get zookeeper client (  )  ;   }  ,19,3,get,1,[13]
1726,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get zookeeper client,@ override public  curator zookeeper client   (  )  {  return client . get zookeeper client (  )  ;   }  ,19,3,zookeeper,2,"[5, 14]"
1727,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,get zookeeper client,@ override public  curator zookeeper client   (  )  {  return client . get zookeeper client (  )  ;   }  ,19,3,client,3,"[6, 11, 15]"
1728,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,log error,@ override void   (  string reason  throwable e )  {  client . log error ( reason e )  ;   }  ,20,2,log,1,[13]
1729,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,log error,@ override void   (  string reason  throwable e )  {  client . log error ( reason e )  ;   }  ,20,2,error,2,[14]
1730,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new namespace aware ensure path,@ override public  ensure path   (  string path )  {  return namespace . new namespace aware ensure path ( path )  ;   }  ,23,5,new,1,[14]
1731,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new namespace aware ensure path,@ override public  ensure path   (  string path )  {  return namespace . new namespace aware ensure path ( path )  ;   }  ,23,5,namespace,2,"[12, 15]"
1732,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new namespace aware ensure path,@ override public  ensure path   (  string path )  {  return namespace . new namespace aware ensure path ( path )  ;   }  ,23,5,aware,3,[16]
1733,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new namespace aware ensure path,@ override public  ensure path   (  string path )  {  return namespace . new namespace aware ensure path ( path )  ;   }  ,23,5,ensure,4,"[4, 17]"
1734,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new namespace aware ensure path,@ override public  ensure path   (  string path )  {  return namespace . new namespace aware ensure path ( path )  ;   }  ,23,5,path,5,"[5, 8, 18, 20]"
1735,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new retry loop,@ override  retry loop   (  )  {  return client . new retry loop (  )  ;   }  ,17,3,new,1,[11]
1736,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new retry loop,@ override  retry loop   (  )  {  return client . new retry loop (  )  ;   }  ,17,3,retry,2,"[3, 12]"
1737,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,new retry loop,@ override  retry loop   (  )  {  return client . new retry loop (  )  ;   }  ,17,3,loop,3,"[4, 13]"
1738,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,non namespace view,@ override public  curator framework   (  )  {  return using namespace ( null )  ;   }  ,16,3,non,1,[]
1739,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,non namespace view,@ override public  curator framework   (  )  {  return using namespace ( null )  ;   }  ,16,3,namespace,2,[11]
1740,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,non namespace view,@ override public  curator framework   (  )  {  return using namespace ( null )  ;   }  ,16,3,view,3,[]
1741,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,process background operation,@ override  < data   type > void   (  operation and data < data   type >  operation and data  curator event event )  {  client . process background operation ( operation and data event )  ;   }  ,36,3,process,1,[26]
1742,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,process background operation,@ override  < data   type > void   (  operation and data < data   type >  operation and data  curator event event )  {  client . process background operation ( operation and data event )  ;   }  ,36,3,background,2,[27]
1743,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,process background operation,@ override  < data   type > void   (  operation and data < data   type >  operation and data  curator event event )  {  client . process background operation ( operation and data event )  ;   }  ,36,3,operation,3,"[9, 16, 28, 30]"
1744,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,start,@ override public void   (  )  {  throw new  unsupported operation exception (  )  ;   }  ,16,1,start,1,[]
1745,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,sync,@ override public void   (  string path  object context )  {  internal sync ( this path context )  ;   }  ,20,1,sync,1,[13]
1746,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,unfix for namespace,@ override  string   (  string path )  {  return namespace . unfix for namespace ( path )  ;   }  ,19,3,unfix,1,[12]
1747,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,unfix for namespace,@ override  string   (  string path )  {  return namespace . unfix for namespace ( path )  ;   }  ,19,3,for,2,[13]
1748,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,unfix for namespace,@ override  string   (  string path )  {  return namespace . unfix for namespace ( path )  ;   }  ,19,3,namespace,3,"[10, 14]"
1749,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,using namespace,@ override public  curator framework   (  string new namespace )  {  return client . get namespace facade cache (  )  . get ( new namespace )  ;   }  ,28,2,using,1,[]
1750,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceFacade.java,using namespace,@ override public  curator framework   (  string new namespace )  {  return client . get namespace facade cache (  )  . get ( new namespace )  ;   }  ,28,2,namespace,2,"[9, 16, 25]"
1751,C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\imps\NamespaceImpl.java, namespace impl,"  (  curator framework impl client  string namespace )  {  if  ( namespace  !  =  null )   {  try  {   path utils . validate path ( "" / ""  +  namespace )  ;   }  catch  (   illegal argument exception e )   {  throw new  illegal argument exception ( "" invalid namespace: ""  +  namespace  +  ""  "" +  e . get message (  )  )  ;   }   }  this . client = client ;  this . namespace = namespace ;  ensure path needed = new  atomic boolean ( namespace  !  =  null )  ;   }  ",94,2,namespace,1,"[7, 12, 30, 53, 76, 78, 88]"
