ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioSteps.java,groupOfStepsContainingAnError,"@StepGroup(""Group of steps"") public void  (){ stepThatSucceeds(); anotherStepThatSucceeds(); String nullString=null; int thisShouldFail=nullString.length(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioSteps.java,groupOfStepsContainingAFailure,"@StepGroup(""Group of steps"") public void  (){ stepThatSucceeds(); stepThatFails(); stepThatShouldBeSkipped(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioSteps.java,stepThatCallsNestedSteps,"@StepGroup(""Nested group of steps"") public void  (){ nestedSteps.stepThatSucceeds(); nestedSteps.anotherStepThatSucceeds(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioSteps.java,SampleScenarioSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioNestedSteps.java,stepThatFails,@Step public void  (){ assertThat(1 is(2)); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioNestedSteps.java,stepFour,@Step public void  (String option){ String value=null; value.length(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioNestedSteps.java,anotherGroupOfSteps,"@StepGroup(""Another group of steps"") public void  (){ stepThatSucceeds(); anotherStepThatSucceeds(); stepThatIsPending(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioNestedSteps.java,groupOfStepsContainingAnError,"@StepGroup(""Group of steps"") public void  (){ stepThatSucceeds(); anotherStepThatSucceeds(); String nullString=null; int thisShouldFail=nullString.length(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioNestedSteps.java,groupOfSteps,"@StepGroup(""Group of steps"") public void  (){ stepThatSucceeds(); stepThatFails(); stepThatShouldBeSkipped(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\project-with-errors\src\test\java\samples\SampleScenarioNestedSteps.java,SampleScenarioNestedSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\TestSimpleWebTestScenario.java,select_a_value_in_a_dropdown,"@Test public void  (){ demo_site.enter_values(""Label 1"" true); demo_site.should_have_selected_value(""1""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\TestSimpleWebTestScenario.java,select_another_value_in_a_dropdown,"@Test public void  (){ demo_site.enter_values(""Label 3"" true); demo_site.should_have_selected_value(""3""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\ParametrizedTest.java,searchForNews,@Test public void  (){ user.entersRequest(request); user.startsSearch(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\ParametrizedTest.java,testData,"@TestData public static Collection<Object[]>  (){ return Arrays.asList(new Object[][]{{""euro""} {""olympic""}}); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\ParametrizedTest.java,ParametrizedTest,public  (String request){ this.request=request; } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\NestedSteps.java,trigger_exception,@Step public void  (){ assert true == false; } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\NestedSteps.java,fields_should_be_displayed,@Step public void  (){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldBeVisible(page.multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\NestedSteps.java,enter_values,@Step public void  (String selectValue boolean checkboxValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.selectItem(selectValue); page.setCheckboxOption(checkboxValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\NestedSteps.java,should_have_selected_value,"@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (!page.getSelectedValues().contains(selectValue)) { throw new AssertionError(""Value "" + selectValue + ""not in ""+ page.getSelectedValues()); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\NestedSteps.java,should_not_have_selected_value,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (page.getSelectedValues().contains(selectValue)) { throw new AssertionError(); } } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\NestedSteps.java,should_display,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldContainText(selectValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\NestedSteps.java,NestedSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\IndexPage.java,IndexPage,public  (WebDriver driver){ super(driver); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\IndexPage.java,getSelectedValues,public Set<String>  (){ return this.getSelectedOptionValuesFrom(multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\IndexPage.java,setCheckboxOption,public void  (boolean value){ this.setCheckbox(checkbox value); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\IndexPage.java,selectItem,public void  (String option){ this.selectFromDropdown(multiselect option); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\DemoSiteSteps.java,fields_should_be_displayed,@Step public void  (){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldBeVisible(page.multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\DemoSiteSteps.java,use_nested_steps,"@Step public void  (){ nestedSteps.enter_values(""Label 1"" true); nestedSteps.should_have_selected_value(""1""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\DemoSiteSteps.java,enter_values,@Step public void  (String selectValue boolean checkboxValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.selectItem(selectValue); page.setCheckboxOption(checkboxValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\DemoSiteSteps.java,should_have_selected_value,"@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (!page.getSelectedValues().contains(selectValue)) { throw new AssertionError(""Value "" + selectValue + ""not in ""+ page.getSelectedValues()); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\DemoSiteSteps.java,should_not_have_selected_value,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (page.getSelectedValues().contains(selectValue)) { throw new AssertionError(); } } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\DemoSiteSteps.java,should_display,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldContainText(selectValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-simple-web-project\src\test\java\samples\DemoSiteSteps.java,DemoSiteSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\TestSimpleWebTestScenario.java,select_a_value_in_a_dropdown,"@Test public void  (){ demo_site.enter_values(""Label 1"" true); demo_site.should_have_selected_value(""1""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\TestSimpleWebTestScenario.java,select_another_value_in_a_dropdown,"@Test public void  (){ demo_site.enter_values(""Label 3"" true); demo_site.should_have_selected_value(""3""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\NestedSteps.java,trigger_exception,@Step public void  (){ assert true == false; } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\NestedSteps.java,fields_should_be_displayed,@Step public void  (){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldBeVisible(page.multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\NestedSteps.java,enter_values,@Step public void  (String selectValue boolean checkboxValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.selectItem(selectValue); page.setCheckboxOption(checkboxValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\NestedSteps.java,should_have_selected_value,"@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (!page.getSelectedValues().contains(selectValue)) { throw new AssertionError(""Value "" + selectValue + ""not in ""+ page.getSelectedValues()); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\NestedSteps.java,should_not_have_selected_value,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (page.getSelectedValues().contains(selectValue)) { throw new AssertionError(); } } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\NestedSteps.java,should_display,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldContainText(selectValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\NestedSteps.java,NestedSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\IndexPage.java,IndexPage,public  (WebDriver driver){ super(driver); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\IndexPage.java,getSelectedValues,public Set<String>  (){ return this.getSelectedOptionValuesFrom(multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\IndexPage.java,setCheckboxOption,public void  (boolean value){ this.setCheckbox(checkbox value); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\IndexPage.java,selectItem,public void  (String option){ this.selectFromDropdown(multiselect option); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\DemoSiteSteps.java,fields_should_be_displayed,@Step public void  (){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldBeVisible(page.multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\DemoSiteSteps.java,use_nested_steps,"@Step public void  (){ nestedSteps.enter_values(""Label 1"" true); nestedSteps.should_have_selected_value(""1""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\DemoSiteSteps.java,enter_values,@Step public void  (String selectValue boolean checkboxValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.selectItem(selectValue); page.setCheckboxOption(checkboxValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\DemoSiteSteps.java,should_have_selected_value,"@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (!page.getSelectedValues().contains(selectValue)) { throw new AssertionError(""Value "" + selectValue + ""not in ""+ page.getSelectedValues()); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\DemoSiteSteps.java,should_not_have_selected_value,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (page.getSelectedValues().contains(selectValue)) { throw new AssertionError(); } } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\DemoSiteSteps.java,should_display,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldContainText(selectValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory-via-maven\src\test\java\samples\DemoSiteSteps.java,DemoSiteSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\TestSimpleWebTestScenario.java,select_a_value_in_a_dropdown,"@Test public void  (){ demo_site.enter_values(""Label 1"" true); demo_site.should_have_selected_value(""1""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\TestSimpleWebTestScenario.java,select_another_value_in_a_dropdown,"@Test public void  (){ demo_site.enter_values(""Label 3"" true); demo_site.should_have_selected_value(""3""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\NestedSteps.java,trigger_exception,@Step public void  (){ assert true == false; } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\NestedSteps.java,fields_should_be_displayed,@Step public void  (){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldBeVisible(page.multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\NestedSteps.java,enter_values,@Step public void  (String selectValue boolean checkboxValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.selectItem(selectValue); page.setCheckboxOption(checkboxValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\NestedSteps.java,should_have_selected_value,"@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (!page.getSelectedValues().contains(selectValue)) { throw new AssertionError(""Value "" + selectValue + ""not in ""+ page.getSelectedValues()); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\NestedSteps.java,should_not_have_selected_value,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (page.getSelectedValues().contains(selectValue)) { throw new AssertionError(); } } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\NestedSteps.java,should_display,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldContainText(selectValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\NestedSteps.java,NestedSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\IndexPage.java,IndexPage,public  (WebDriver driver){ super(driver); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\IndexPage.java,getSelectedValues,public Set<String>  (){ return this.getSelectedOptionValuesFrom(multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\IndexPage.java,setCheckboxOption,public void  (boolean value){ this.setCheckbox(checkbox value); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\IndexPage.java,selectItem,public void  (String option){ this.selectFromDropdown(multiselect option); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\DemoSiteSteps.java,fields_should_be_displayed,@Step public void  (){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldBeVisible(page.multiselect); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\DemoSiteSteps.java,use_nested_steps,"@Step public void  (){ nestedSteps.enter_values(""Label 1"" true); nestedSteps.should_have_selected_value(""1""); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\DemoSiteSteps.java,enter_values,@Step public void  (String selectValue boolean checkboxValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.selectItem(selectValue); page.setCheckboxOption(checkboxValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\DemoSiteSteps.java,should_have_selected_value,"@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (!page.getSelectedValues().contains(selectValue)) { throw new AssertionError(""Value "" + selectValue + ""not in ""+ page.getSelectedValues()); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\DemoSiteSteps.java,should_not_have_selected_value,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); if (page.getSelectedValues().contains(selectValue)) { throw new AssertionError(); } } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\DemoSiteSteps.java,should_display,@Step public void  (String selectValue){ IndexPage page=(IndexPage)getPages().currentPageAt(IndexPage.class); page.shouldContainText(selectValue); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-maven-integration-tests\src\it\a-project-with-a-custom-output-directory\src\test\java\samples\DemoSiteSteps.java,DemoSiteSteps,public  (Pages pages){ super(pages); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\WikipediaPage.java,WikipediaPage,public  (WebDriver driver){ super(driver); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\TestScenarioWithParameterizedSteps.java,happy_day_scenario,"@Test @TestsRequirement(""SOME_BUSINESS_RULE"") public void  (){ steps.stepWithAParameter(""proportionOf""); steps.stepWithTwoParameters(""proportionOf"" 2); steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSu"
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\TestScenarioWithGroups.java,happy_day_scenario,@Test public void  (){ steps.groupOfStepsContainingAFailure(); steps.anotherGroupOfSteps(); steps.stepThatSucceeds(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\TestIgnoredScenario.java,happy_day_scenario,@Ignore @Test public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSucceeds(); steps.stepThatFails(); steps.stepThatShouldBeSkipped(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SuccessfulSingleTestScenarioWithWrongBrowser.java,happy_day_scenario,"@Test @TestsRequirement(""SOME_BUSINESS_RULE"") public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSucceeds(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SuccessfulSingleTestScenarioWithABrowser.java,happy_day_scenario,"@Test @TestsRequirement(""SOME_BUSINESS_RULE"") public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSucceeds(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleWikipediaTestScenario.java,happy_day_scenario,"@Test @TestsRequirement(""SOME_BUSINESS_RULE"") public void  (){ steps.stepThatOpensWikipedia(); steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.anotherStepThatSucceeds(); steps.stepThatFails(); steps.stepThatShouldBeSkipped(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleTestScenarioWithWebdriverException.java,happy_day_scenario,@Test public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.anotherStepThatSucceeds(); steps.stepThatFailsWithWebdriverException(); steps.stepThatShouldBeSkipped(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleTestScenarioWithSeveralBusinessRules.java,happy_day_scenario,"@Test @TestsRequirements({""SOME_BUSINESS_RULE_1"" ""SOME_BUSINESS_RULE_2""}) public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSucceeds(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleTestScenarioWithRuntimeException.java,happy_day_scenario,@Test public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.anotherStepThatSucceeds(); steps.stepThatFailsWithRuntimeException(); steps.stepThatShouldBeSkipped(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleTestScenario.java,happy_day_scenario,"@Test @TestsRequirement(""SOME_BUSINESS_RULE"") public void  (){ steps.stepThatUsesABrowser(); steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.anotherStepThatSucceeds(); steps.stepThatFails(); steps.stepThatShouldBeSkipped(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleNonWebTestScenarioWithPendingTest.java,happy_day_scenario,@Test public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.anotherStepThatSucceeds(); steps.stepThatFails(); steps.stepThatSucceeds(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleNonWebTestScenario.java,failing_scenario,@Test public void  (){ steps.stepThatFails(); steps.stepThatSucceeds(); steps.anotherStepThatSucceeds(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleNonWebTestScenario.java,happy_day_scenario,@Test public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSucceeds(); steps.stepThatFails(); steps.stepThatSucceeds(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SingleHtmlUnitTestScenario.java,happy_day_scenario,"@Test @TestsRequirement(""SOME_BUSINESS_RULE"") public void  (){ steps.stepThatUsesABrowser(); steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.anotherStepThatSucceeds(); steps.stepThatFails(); steps.stepThatShouldBeSkipped(); } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SimpleTestScenario.java,another_happy_day_scenario,@Test public void  (){ steps.stepThatSucceeds(); steps.anotherStepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatShouldBeSkipped(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SimpleTestScenario.java,happy_day_scenario,@Test public void  (){ steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSucceeds(); steps.stepThatFails(); steps.stepThatShouldBeSkipped(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SimpleNonWebScenario.java,happy_day_scenario,@Test public void  (){ steps.stepThatSucceeds(); steps.anotherStepThatSucceeds(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SampleWikipediaPassingScenario.java,happy_day_scenario,@Test public void  () throws Throwable { steps.stepThatUsesABrowser(); steps.stepThatSucceeds(); steps.stepThatIsIgnored(); steps.stepThatIsPending(); steps.anotherStepThatSucceeds(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SampleWikipediaPassingScenario.java,edge_case_2,@Test public void  (){ steps.stepThatUsesABrowser(); steps.stepThatSucceeds(); steps.anotherStepThatSucceeds(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SampleWikipediaPassingScenario.java,edge_case_1,@Test public void  (){ steps.stepThatUsesABrowser(); steps.stepThatSucceeds(); steps.anotherStepThatSucceeds(); steps.stepThatIsPending(); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SampleWebdriverScenarioSteps.java,anotherStepThatSucceeds,"@Step @TestsRequirements({""LOW_LEVEL_BUSINESS_RULE_1"" ""LOW_LEVEL_BUSINESS_RULE_2""}) public void  (){ } "
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SampleWebdriverScenarioSteps.java,stepThatFails,@Step public void  (){ assertThat(1 is(2)); } 
C:\Users\User\Desktop\Thesis\thucydides\thucydides-junit\src\test\java\net\thucydides\samples\SampleWebdriverScenarioSteps.java,stepThatFailsWithRuntimeException,"@Step public void  (){ throw new IllegalArgumentException(""Something nasty went wrong""); } "
