ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PrefaceStreamSinkChannel.java,createFrameHeaderImpl,@Override protected SendFrameHeader  (){ return new SendFrameHeader(new ImmediatePooledByteBuffer(ByteBuffer.wrap(Http2Channel.PREFACE_BYTES))); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushBackParser.java,Http2PushBackParser,public  (int frameLength){ this.remainingData=frameLength; this.frameLength=frameLength; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushBackParser.java,finish,protected void  (){ finished=true; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushBackParser.java,getFrameLength,public int  (){ return frameLength; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseParser.java,Http2PushPromiseParser, (int frameLength HpackDecoder hpackDecoder boolean client int maxHeaders int streamId int maxHeaderListSize){ super(frameLength hpackDecoder client maxHeaders streamId maxHeaderListSize); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseParser.java,getPaddingLength,protected int  (){ return paddingLength; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseParser.java,getPromisedStreamId,public int  (){ return promisedStreamId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseParser.java,handleBeforeHeader,@Override protected boolean  (ByteBuffer resource Http2FrameHeaderParser headerParser){ boolean hasPadding=Bits.anyAreSet(headerParser.flags Http2Channel.HEADERS_FLAG_PADDED); int reqLength=(hasPadding ? 1 : 0) + 4; if (resource.remaining() < reqLength) {
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseStreamSinkChannel.java,Http2PushPromiseStreamSinkChannel, (Http2Channel channel HeaderMap requestHeaders int associatedStreamId int pushedStreamId){ super(channel associatedStreamId requestHeaders Http2Channel.FRAME_TYPE_PUSH_PROMISE); this.pushedStreamId=pushedStreamId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseStreamSinkChannel.java,grabFlowControlBytes,protected int  (int bytes){ return bytes; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseStreamSinkChannel.java,writeBeforeHeaderBlock,protected void  (ByteBuffer buffer){ buffer.put((byte)((pushedStreamId >> 24) & 0xFF)); buffer.put((byte)((pushedStreamId >> 16) & 0xFF)); buffer.put((byte)((pushedStreamId >> 8) & 0xFF)); buffer.put((byte)(pushedStreamId & 0xFF)); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseStreamSourceChannel.java,Http2PushPromiseStreamSourceChannel, (Http2Channel framedChannel PooledByteBuffer data long frameDataRemaining HeaderMap headers int pushedStreamId int associatedStreamId){ super(framedChannel data frameDataRemaining); this.headers=headers; this.pushedStreamId=pushedStreamId; this.associatedStreamId=associatedStreamId; lastFrame(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseStreamSourceChannel.java,getAssociatedStreamId,public int  (){ return associatedStreamId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseStreamSourceChannel.java,getHeaders,public HeaderMap  (){ return headers; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2PushPromiseStreamSourceChannel.java,getPushedStreamId,public int  (){ return pushedStreamId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamSinkChannel.java,Http2RstStreamSinkChannel,protected  (Http2Channel channel int streamId int errorCode){ super(channel); this.errorCode=errorCode; this.streamId=streamId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamSinkChannel.java,createFrameHeader,@Override protected SendFrameHeader  (){ ByteBuffer buf=ByteBuffer.allocate(13); Http2ProtocolUtils.putInt(buf HEADER_FIRST_LINE); buf.put((byte)0); Http2ProtocolUtils.putInt(buf streamId); Http2ProtocolUtils.putInt(buf errorCode); buf.flip(); return new 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamStreamSourceChannel.java,Http2RstStreamStreamSourceChannel, (Http2Channel framedChannel PooledByteBuffer data int errorCode int streamId){ super(framedChannel data 0); this.errorCode=errorCode; this.streamId=streamId; lastFrame(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamStreamSourceChannel.java,getErrorCode,public int  (){ return errorCode; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamStreamSourceChannel.java,getStreamId,public int  (){ return streamId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamParser.java,Http2RstStreamParser, (int frameLength){ super(frameLength); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamParser.java,getErrorCode,public int  (){ return errorCode; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2RstStreamParser.java,handleData,@Override protected void  (ByteBuffer resource Http2FrameHeaderParser headerParser){ if (resource.remaining() < 4) { return; } errorCode=Http2ProtocolUtils.readInt(resource); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2Setting.java,Http2Setting, (int id long value){ this.id=id; this.value=value; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2Setting.java,getId,public int  (){ return id; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2Setting.java,getValue,public long  (){ return value; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2SettingsStreamSinkChannel.java,Http2SettingsStreamSinkChannel, (Http2Channel channel){ super(channel 0); this.settings=null; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2SettingsStreamSinkChannel.java,createFrameHeaderImpl,@Override protected SendFrameHeader  (){ PooledByteBuffer pooled=getChannel().getBufferPool().allocate(); ByteBuffer currentBuffer=pooled.getBuffer(); if (settings != null) { int size=settings.size() * 6; currentBuffer.put((byte)((size >> 16) & 0xFF)); cu
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2SettingsStreamSourceChannel.java,Http2SettingsStreamSourceChannel, (Http2Channel framedChannel PooledByteBuffer data long frameDataRemaining List<Http2Setting> settings){ super(framedChannel data frameDataRemaining); this.settings=settings; lastFrame(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2SettingsStreamSourceChannel.java,getSettings,public List<Http2Setting>  (){ return Collections.unmodifiableList(settings); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2SettingsParser.java,Http2SettingsParser, (int frameLength){ super(frameLength); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2SettingsParser.java,getSettings,public List<Http2Setting>  (){ return settings; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2SettingsParser.java,handleData,@Override protected void  (ByteBuffer resource Http2FrameHeaderParser parser){ while (count < parser.length) { if (resource.remaining() < 6) { return; } int id=(resource.get() & 0xFF) << 8; id+=(resource.get() & 0xFF); long value=(resource.get() & 0xFFL) 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSinkChannel.java,Http2StreamSinkChannel, (Http2Channel channel int streamId){ super(channel); this.streamId=streamId; this.flowControlWindow=channel.getInitialSendWindowSize(); this.initialWindowSize=this.flowControlWindow; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSinkChannel.java,allocateAll,protected PooledByteBuffer[]  (PooledByteBuffer[] allHeaderBuffers PooledByteBuffer currentBuffer){ PooledByteBuffer[] ret; if (allHeaderBuffers == null) { ret=new PooledByteBuffer[2]; ret[0]=currentBuffer; ret[1]=getChannel().getBufferPool().allocate(); ByteBuffer newBuffer=ret[1].getBuffer(); if (newBuffer.remaining() > getChannel().getSendMaxFrameSize()) { newBuffer.limit(newBuffer.position() + getChannel().getSendMaxFrameSize()); } } else { ret=new PooledByteBuffer[allHeaderBuffers.length + 1]; System.arraycopy(allHeaderBuffers 0 ret 0 allHeaderBuffers.length); ret[ret.length - 1]=getChannel().getBufferPool().allocate(); ByteBuffer newBuffer=ret[ret.length - 1].getBuffer(); if (newBuffer.remaining() > getChannel().getSendMaxFrameSize()) { newBuffer.limit(newBuffer.position() + getChannel().getSendMaxFrameSize()); } } return ret; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSinkChannel.java,channelForciblyClosed,@Override protected void  () throws IOException { getChannel().removeStreamSink(getStreamId()); if (reset) { return; } reset=true; if (streamId % 2 == (getChannel().isClient() ? 1 : 0)) { if (isFirstDataWritten() && !getChannel().isThisGoneAway()) { getCh
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSinkChannel.java,clearHeader,void  (){ this.header=null; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSinkChannel.java,createFrameHeader,@Override protected final SendFrameHeader  (){ SendFrameHeader header=this.header; this.header=null; return header; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2WindowUpdateParser.java,Http2WindowUpdateParser, (int frameLength){ super(frameLength); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2WindowUpdateParser.java,getDeltaWindowSize,public int  (){ return deltaWindowSize; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2WindowUpdateParser.java,handleData,@Override protected void  (ByteBuffer resource Http2FrameHeaderParser frameHeaderParser){ if (resource.remaining() < 4) { return; } deltaWindowSize=Http2ProtocolUtils.readInt(resource); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,Http2StreamSourceChannel, (Http2Channel framedChannel PooledByteBuffer data long frameDataRemaining HeaderMap headers int streamId){ super(framedChannel data frameDataRemaining); this.headers=headers; this.streamId=streamId; this.flowControlWindow=framedChannel.getInitialReceiveWindowSize(); String contentLengthString=headers.getFirst(Headers.CONTENT_LENGTH); if (contentLengthString != null) { contentLengthRemaining=Long.parseLong(contentLengthString); } else { contentLengthRemaining=-1; } } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,channelForciblyClosed,@Override protected void  (){ if (completionListener != null) { completionListener.handleEvent(this); } if (!ignoreForceClose) { getHttp2Channel().sendRstStream(streamId Http2Channel.ERROR_CANCEL); } markStreamBroken(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,complete,@Override protected void  () throws IOException { super.complete(); if (completionListener != null) { ChannelListeners.invokeChannelListener(this completionListener); } } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,getCompletionListener,public ChannelListener<Http2StreamSourceChannel>  (){ return completionListener; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,getHeaders,public HeaderMap  (){ return headers; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,getResponseChannel,public Http2HeadersStreamSinkChannel  (){ if (response != null) { return response; } response=new Http2HeadersStreamSinkChannel(getHttp2Channel() streamId); getHttp2Channel().registerStreamSink(response); return response; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,getStreamId,public int  (){ return streamId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2WindowUpdateStreamSinkChannel.java,Http2WindowUpdateStreamSinkChannel,protected  (Http2Channel channel int streamId int deltaWindowSize){ super(channel); this.streamId=streamId; this.deltaWindowSize=deltaWindowSize; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2WindowUpdateStreamSinkChannel.java,createFrameHeader,@Override protected SendFrameHeader  (){ ByteBuffer buf=ByteBuffer.allocate(13); Http2ProtocolUtils.putInt(buf HEADER_FIRST_LINE); buf.put((byte)0); Http2ProtocolUtils.putInt(buf streamId); Http2ProtocolUtils.putInt(buf deltaWindowSize); buf.flip(); retur
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,getTrailersHandler,public TrailersHandler  (){ return trailersHandler; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,handleFinalFrame,void  (Http2FrameHeaderParser headerData){ Http2FrameHeaderParser data=headerData; if (data.type == Http2Channel.FRAME_TYPE_DATA) { if (Bits.anyAreSet(data.flags Http2Channel.DATA_FLAG_END_STREAM)) { this.lastFrame(); } } else if (data.type == Http2Channel.FRAME_TYPE_HEADERS) { if (Bits.allAreSet(data.flags Http2Channel.HEADERS_FLAG_END_STREAM)) { if (Bits.allAreSet(data.flags Http2Channel.HEADERS_FLAG_END_HEADERS)) { this.lastFrame(); } else { headersEndStream=true; } } } else if (headersEndStream && data.type == Http2Channel.FRAME_TYPE_CONTINUATION) { if (Bits.anyAreSet(data.flags Http2Channel.CONTINUATION_FLAG_END_HEADERS)) { this.lastFrame(); } } } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\Http2StreamSourceChannel.java,handleHeaderData,@Override protected void  (FrameHeaderData headerData){ Http2FrameHeaderParser data=(Http2FrameHeaderParser)headerData; Http2PushBackParser parser=data.getParser(); if (parser instanceof Http2DataFrameParser) { remainingPadding=((Http2DataFrameParser)pars
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\StreamErrorException.java,StreamErrorException,public  (int errorId){ this.errorId=errorId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\http2\StreamErrorException.java,getErrorId,public int  (){ return errorId; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackClientByteArrayOutputStream.java,ALPNHackClientByteArrayOutputStream, (SSLEngine sslEngine){ this.sslEngine=sslEngine; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackClientByteArrayOutputStream.java,getReceivedServerHello,byte[]  (){ return receivedServerHello; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackClientByteArrayOutputStream.java,getSentClientHello,byte[]  (){ return sentClientHello; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackClientByteArrayOutputStream.java,setReceivedServerHello,void  (byte[] receivedServerHello){ this.receivedServerHello=receivedServerHello; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackClientByteArrayOutputStream.java,setSentClientHello,void  (byte[] sentClientHello){ this.sentClientHello=sentClientHello; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackClientByteArrayOutputStream.java,write,@Override public void  (byte[] b int off int len){ if (ready) { if (b[off] == 2) { ready=false; byte[] newData; if (receivedServerHello != null) { int b1=b[off + 1]; int b2=b[off + 2]; int b3=b[off + 3]; int length=(b1 & 0xFF) << 16 | (b2 & 0xFF) << 8 | b
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,addAlpnExtensionsToServerHello,static byte[]  (byte[] source String selectedAlpnProtocol) throws SSLException { ByteArrayOutputStream out=new ByteArrayOutputStream(); ByteBuffer input=ByteBuffer.wrap(source); try { exploreHandshake(input source.length new AtomicReference<>(selectedAlpnProtocol) out); int serverHelloLength=out.size() - 4; out.write(source input.position() input.remaining()); byte[] data=out.toByteArray(); data[1]=(byte)((serverHelloLength >> 16) & 0xFF); data[2]=(byte)((serverHelloLength >> 8) & 0xFF); data[3]=(byte)(serverHelloLength & 0xFF); return data; } catch ( AlpnProcessingException e) { return source; } } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,createNewOutputRecords,static ByteBuffer  (byte[] newFirstMessage List<ByteBuffer> records){ int length=newFirstMessage.length; length+=5; for (int i=1; i < records.size(); ++i) { ByteBuffer rec=records.get(i); length+=rec.remaining(); } byte[] newData=new byte[length]; ByteBuffer ret=ByteBuffer.wrap(newData); ByteBuffer oldHello=records.get(0); ret.put(oldHello.get()); ret.put(oldHello.get()); ret.put(oldHello.get()); ret.put((byte)((newFirstMessage.length >> 8) & 0xFF)); ret.put((byte)(newFirstMessage.length & 0xFF)); ret.put(newFirstMessage); for (int i=1; i < records.size(); ++i) { ByteBuffer rec=records.get(i); ret.put(rec); } ret.flip(); return ret; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,exploreExtensions,private static String  (ByteBuffer input ByteArrayOutputStream extensionOut boolean removeAlpn) throws SSLException { ByteArrayOutputStream out=new ByteArrayOutputStream(); String ret=null; int length=getInt16(input); out.write((length >> 8) & 0xFF); out.write(length & 0xFF); int originalLength=length; while (length > 0) { int extType=getInt16(input); int extLen=getInt16(input); if (extType == 16) { int vlen=getInt16(input); ret=readByteVector8(input); if (!removeAlpn) { out.write((extType >> 8) & 0xFF); out.write(extType & 0xFF); out.write((extLen >> 8) & 0xFF); out.write(extLen & 0xFF); out.write((vlen >> 8) & 0xFF); out.write(vlen & 0xFF); out.write(ret.length() & 0xFF); for (int i=0; i < ret.length(); ++i) { out.write(ret.charAt(i) & 0xFF); } } else { originalLength-=6; originalLength-=vlen; } } else { out.write((extType >> 8) & 0xFF); out.write(extType & 0xFF); out.write((extLen >> 8) & 0xFF); out.write(extLen & 0xFF); processByteVector(input extLen out); } length-=extLen + 4; } if (removeAlpn && ret == null) { throw new AlpnProcessingException(); } byte[] data=out.toByteArray(); data[0]=(byte)((originalLength >> 8) & 0xFF); data[1]=(byte)(originalLength & 0xFF); extensionOut.write(data 0 data.length); return ret; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,exploreHandshake,private static void  (ByteBuffer input int recordLength AtomicReference<String> selectedAlpnProtocol ByteArrayOutputStream out) throws SSLException { byte handshakeType=input.get(); if (handshakeType != 0x02) { throw UndertowMessages.MESSAGES.expectedServerHello(); } out.write(handshakeType); int handshakeLength=getInt24(input); out.write(0); out.write(0); out.write(0); if (handshakeLength > recordLength - 4) { throw UndertowMessages.MESSAGES.multiRecordSSLHandshake(); } int old=input.limit(); input.limit(handshakeLength + input.position()); exploreServerHello(input selectedAlpnProtocol out); input.limit(old); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,exploreServerHello,private static void  (ByteBuffer input AtomicReference<String> alpnProtocolReference ByteArrayOutputStream out) throws SSLException { byte helloMajorVersion=input.get(); byte helloMinorVersion=input.get(); out.write(helloMajorVersion); out.write(helloMinorVersion); for (int i=0; i < 32; ++i) { out.write(input.get() & 0xFF); } processByteVector8(input out); out.write(input.get() & 0xFF); out.write(input.get() & 0xFF); out.write(input.get() & 0xFF); String existingAlpn=null; ByteArrayOutputStream extensionsOutput=null; if (input.remaining() > 0) { extensionsOutput=new ByteArrayOutputStream(); existingAlpn=exploreExtensions(input extensionsOutput alpnProtocolReference.get() == null); } if (existingAlpn != null) { if (alpnProtocolReference.get() != null) { throw new AlpnProcessingException(); } alpnProtocolReference.set(existingAlpn); byte[] existing=extensionsOutput.toByteArray(); out.write(existing 0 existing.length); } else if (alpnProtocolReference.get() != null) { String selectedAlpnProtocol=alpnProtocolReference.get(); ByteArrayOutputStream alpnBits=new ByteArrayOutputStream(); alpnBits.write(0); alpnBits.write(16); int length=3 + selectedAlpnProtocol.length(); alpnBits.write((length >> 8) & 0xFF); alpnBits.write(length & 0xFF); length-=2; alpnBits.write((length >> 8) & 0xFF); alpnBits.write(length & 0xFF); alpnBits.write(selectedAlpnProtocol.length() & 0xFF); for (int i=0; i < selectedAlpnProtocol.length(); ++i) { alpnBits.write(selectedAlpnProtocol.charAt(i) & 0xFF); } if (extensionsOutput != null) { byte[] existing=extensionsOutput.toByteArray(); int newLength=existing.length - 2 + alpnBits.size(); existing[0]=(byte)((newLength >> 8) & 0xFF); existing[1]=(byte)(newLength & 0xFF); try { out.write(existing); out.write(alpnBits.toByteArray()); } catch ( IOException e) { throw new RuntimeException(e); } } else { int al=alpnBits.size(); out.write((al >> 8) & 0xFF); out.write(al & 0xFF); try { out.write(alpnBits.toByteArray()); } catch ( IOException e) { throw new RuntimeException(e); } } } else if (extensionsOutput != null) { byte[] existing=extensionsOutput.toByteArray(); out.write(existing 0 existing.length); } } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,extractRecords,static List<ByteBuffer>  (ByteBuffer data){ List<ByteBuffer> ret=new ArrayList<>(); while (data.hasRemaining()) { byte d1=data.get(); byte d2=data.get(); byte d3=data.get(); byte d4=data.get(); byte d5=data.get(); int length=(d4 & 0xFF) << 8 | d5 & 0xFF; byte[] b=new byte[length + 5]; b[0]=d1; b[1]=d2; b[2]=d3; b[3]=d4; b[4]=d5; data.get(b 5 length); ret.add(ByteBuffer.wrap(b)); } return ret; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,getInt16,private static int  (ByteBuffer input){ return (input.get() & 0xFF) << 8 | input.get() & 0xFF; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,getInt24,private static int  (ByteBuffer input){ return (input.get() & 0xFF) << 16 | (input.get() & 0xFF) << 8 | input.get() & 0xFF; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,getInt8,private static int  (ByteBuffer input){ return input.get(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,processByteVector,private static void  (ByteBuffer input int length ByteArrayOutputStream out){ for (int i=0; i < length; ++i) { out.write(input.get() & 0xFF); } } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,processByteVector8,private static void  (ByteBuffer input ByteArrayOutputStream out){ int int8=getInt8(input); out.write(int8 & 0xFF); processByteVector(input int8 out); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,readByteVector8,private static String  (ByteBuffer input){ int length=getInt8(input); byte[] data=new byte[length]; input.get(data); return new String(data StandardCharsets.US_ASCII); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackServerHelloExplorer.java,removeAlpnExtensionsFromServerHello,static byte[]  (ByteBuffer source final AtomicReference<String> selectedAlpnProtocol) throws SSLException { ByteArrayOutputStream out=new ByteArrayOutputStream(); try { exploreHandshake(source source.remaining() selectedAlpnProtocol out); int serverHelloLength=out.size() - 4; byte[] data=out.toByteArray(); data[1]=(byte)((serverHelloLength >> 16) & 0xFF); data[2]=(byte)((serverHelloLength >> 8) & 0xFF); data[3]=(byte)(serverHelloLength & 0xFF); return data; } catch ( AlpnProcessingException e) { return null; } } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,ALPNHackSSLEngine,public  (SSLEngine delegate){ this.delegate=delegate; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,beginHandshake,@Override public void  () throws SSLException { delegate.beginHandshake(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,closeInbound,@Override public void  () throws SSLException { delegate.closeInbound(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,closeOutbound,@Override public void  (){ delegate.closeOutbound(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getApplicationProtocols,public List<String>  (){ return applicationProtocols; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getDelegatedTask,@Override public Runnable  (){ return delegate.getDelegatedTask(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getEnableSessionCreation,@Override public boolean  (){ return delegate.getEnableSessionCreation(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getEnabledCipherSuites,@Override public String[]  (){ return delegate.getEnabledCipherSuites(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getEnabledProtocols,@Override public String[]  (){ return delegate.getEnabledProtocols(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getHandshakeStatus,@Override public SSLEngineResult.HandshakeStatus  (){ return delegate.getHandshakeStatus(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getNeedClientAuth,@Override public boolean  (){ return delegate.getNeedClientAuth(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getSelectedApplicationProtocol,public String  (){ return selectedApplicationProtocol; } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getSession,@Override public SSLSession  (){ return delegate.getSession(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getSupportedCipherSuites,@Override public String[]  (){ return delegate.getSupportedCipherSuites(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getSupportedProtocols,@Override public String[]  (){ return delegate.getSupportedProtocols(); } 
C:\Users\User\Desktop\Thesis\undertow\core\src\main\java\io\undertow\protocols\ssl\ALPNHackSSLEngine.java,getUseClientMode,@Override public boolean  (){ return delegate.getUseClientMode(); } 
