ProjectName,methodName,methodBody
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,close,@ override public void   (  )  {  if  ( state . compare and set (  state . started  state . closed )  )   {  service . shutdown now (  )  ;  listeners . clear (  )  ;   }   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,get listenable,public  listener container <  connection state listener >    (  )  {  return listeners ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,is connected,public synchronized boolean   (  )  {  return  ( current connection state  !  =  null )  && current connection state . is connected (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,post state,"private void   (  connection state state )  {  log . info ( "" state change: ""  +  state )  ;  notify all (  )  ;  while  (  ! event queue . offer ( state )  )   {  event queue . poll (  )  ;  log . warn ( "" connection state manager queue full  -  dropping events to make room"" )  ;   }   }  "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,process events,"private void   (  )  {  while  ( state . get (  )   =  =   state . started )   {  try  {  int last negotiated session timeout ms = client . get zookeeper client (  )  . get last negotiated session timeout ms (  )  ;  int use session timeout ms =  ( last negotiated session timeout ms  >  0 )   ?  last negotiated session timeout ms : session timeout ms ;  long elapsed ms = start of suspended epoch  =  =  0  ?  use session timeout ms  /  2 :  system . current time millis (  )   -  start of suspended epoch ;  long poll max ms = use session timeout ms  -  elapsed ms ;  final  connection state new state = event queue . poll ( poll max ms  time unit . milliseconds )  ;  if  ( new state  !  =  null )   {  if  ( listeners . size (  )   =  =  0 )   {  log . warn ( "" there are no  connection state listeners registered . "" )  ;   }  listeners . for each ( new  function <  connection state listener  void >  (  )  {  @ override public  void apply (   connection state listener listener )  {  listener . state changed ( client new state )  ;  return null ;   }   }   )  ;   }  else if  ( session expiration percent  >  0 )   {  synchronized  ( this )   {  check session expiration (  )  ;   }   }   }  catch  (   interrupted exception e )   {   }   }   }  "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,set current connection state,private void   (  connection state new connection state )  {  current connection state = new connection state ;  start of suspended epoch =  ( current connection state  =  =   connection state . suspended )   ?   system . current time millis (  )  : 0 ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,set to suspended,public synchronized boolean   (  )  {  if  ( state . get (  )   !  =   state . started )   {  return false ;   }  if  (  ( current connection state  =  =   connection state . lost )  ||  ( current connection state  =  =   connection state . suspended )  )   {  return false ;   }  set current connection state (  connection state . suspended )  ;  post state (  connection state . suspended )  ;  return true ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\ConnectionStateManager.java,start,"public void   (  )  {   preconditions . check state ( state . compare and set (  state . latent  state . started )  "" cannot be started more than once"" )  ;  service . submit ( new  callable <  object >  (  )  {  @ override public  object call (  )  throws  exception  {  process events (  )  ;  return null ;   }   }   )  ;   }  "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\StandardConnectionStateErrorPolicy.java,is error state,@ override public boolean   (  connection state state )  {  return  (  ( state  =  =   connection state . suspended )  ||  ( state  =  =   connection state . lost )  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\main\java\org\apache\curator\framework\state\SessionConnectionStateErrorPolicy.java,is error state,@ override public boolean   (  connection state state )  {  return state  =  =   connection state . lost ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,run,@ override public void   (  )  {  thread to interrupt . interrupt (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,state changed,@ override public void   (  curator framework client  connection state new state )  {  if  ( new state  =  =   connection state . lost )   {  lost latch . count down (  )  ;   }   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,test block until connected connect timeout,@ test public void   (  )  {   closeable utils . close quietly ( server )  ;   curator framework client =  curator framework factory . builder (  )  . connect string ( server . get connect string (  )  )  . retry policy ( new  retry one time ( 1 )  )  . b
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,test block until connected currently awaiting reconnect,@ test public void   (  )  {   timing timing = new  timing (  )  ;   curator framework client =  curator framework factory . builder (  )  . connect string ( server . get connect string (  )  )  . session timeout ms ( timing . session (  )  )  . retry pol
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,test block until connected currently connected,@ test public void   (  )  throws  exception  {   timing timing = new  timing (  )  ;   curator framework client =  curator framework factory . builder (  )  . connect string ( server . get connect string (  )  )  . retry policy ( new  retry one time ( 1 
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,test block until connected currently never connected,@ test public void   (  )  {   curator framework client =  curator framework factory . builder (  )  . connect string ( server . get connect string (  )  )  . retry policy ( new  retry one time ( 1 )  )  . build (  )  ;  try  {  client . start (  )  ;   a
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,test block until connected interrupt,@ test public void   (  )  {   closeable utils . close quietly ( server )  ;  final  curator framework client =  curator framework factory . builder (  )  . connect string ( server . get connect string (  )  )  . retry policy ( new  retry one time ( 1 )  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestBlockUntilConnected.java,test block until connected tight loop,@ test public void   (  )  throws  interrupted exception  {   curator framework client ;  for  ( int i = 0 ;  i  <  50 ;  i +  +  )   {  client =  curator framework factory . new client ( server . get connect string (  )  new  retry one time ( 100 )  )  ;
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCleanState.java,close and test clean,"public static void   (  curator framework client )  {  if  ( client  =  =  null )   {  return ;   }  if  (  compatibility . iszk34 (  )  )   {   closeable utils . close quietly ( client )  ;  return ;   }  try  {   curator framework impl internal client =  (  curator framework impl ) client ;   ensemble tracker ensemble tracker = internal client . get ensemble tracker (  )  ;  if  ( ensemble tracker  !  =  null )   {  while  ( ensemble tracker . has outstanding (  )  )   {   thread . sleep ( 100 )  ;   }  ensemble tracker . close (  )  ;   }   zoo keeper zoo keeper = internal client . get zoo keeper (  )  ;  if  ( zoo keeper  !  =  null )   {  final int max loops = 3 ;  for  ( int i = 0 ;  i  <  max loops ;   +  + i )   {  if  ( i  >  0 )   {   thread . sleep ( 500 )  ;   }  boolean is last =  ( i  +  1 )   =  =  max loops ;  if  (  watchers debug . get child watches ( zoo keeper )  . size (  )   !  =  0 )   {  if  ( is last )   {  throw new  assertion error ( "" one or more child watchers are still registered: ""  +   watchers debug . get child watches ( zoo keeper )  )  ;   }  continue ;   }  if  (  watchers debug . get exist watches ( zoo keeper )  . size (  )   !  =  0 )   {  if  ( is last )   {  throw new  assertion error ( "" one or more exists watchers are still registered: ""  +   watchers debug . get exist watches ( zoo keeper )  )  ;   }  continue ;   }  if  (  watchers debug . get data watches ( zoo keeper )  . size (  )   !  =  0 )   {  if  ( is last )   {  throw new  assertion error ( "" one or more data watchers are still registered: ""  +   watchers debug . get data watches ( zoo keeper )  )  ;   }  continue ;   }  break ;   }   }   }  catch  (   illegal state exception ignore )   {   }  catch  (   exception e )   {  e . print stack trace (  )  ;   }  finally  {   closeable utils . close quietly ( client )  ;   }   }  "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCleanState.java,test,public static void   (  curator framework client  callable <  void >  proc )  throws  exception  {  boolean succeeded = false ;  try  {  proc . call (  )  ;  succeeded = true ;   }  finally  {  if  ( succeeded )   {  close and test clean ( client )  ;   }  else  {   closeable utils . close quietly ( client )  ;   }   }   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\ensemble\TestEnsembleProvider.java, counting ensemble provider,public   (  semaphore get connection string counter )  {  this . get connection string counter = get connection string counter ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\ensemble\TestEnsembleProvider.java,get connection string,@ override public  string   (  )  {  get connection string counter . release (  )  ;  return server . get connect string (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\ensemble\TestEnsembleProvider.java,new client,private  curator framework   (  semaphore counter )  {  return  curator framework factory . builder (  )  . ensemble provider ( new  counting ensemble provider ( counter )  )  . session timeout ms ( timing . session (  )  )  . connection timeout ms ( timing . connection (  )  )  . retry policy ( new  retry one time ( 1 )  )  . build (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\ensemble\TestEnsembleProvider.java,state changed,@ override public void   (  curator framework client  connection state new state )  {  if  ( new state  =  =   connection state . connected )   {  connected latch . count down (  )  ;   }  if  ( new state  =  =   connection state . lost )   {  lost latch 
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\ensemble\TestEnsembleProvider.java,test after session expiration,@ test public void   (  )  throws  exception  {   testing server old server = server ;   semaphore counter = new  semaphore ( 0 )  ;  final  curator framework client = new client ( counter )  ;  try  {  final  count down latch connected latch = new  count
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\ensemble\TestEnsembleProvider.java,test basic,@ test public void   (  )  {   semaphore counter = new  semaphore ( 0 )  ;  final  curator framework client = new client ( counter )  ;  try  {  client . start (  )  ;   assert . assert true ( timing . acquire semaphore ( counter )  )  ;   }  finally  {  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\ensemble\TestEnsembleProvider.java,update server list enabled,@ override public boolean   (  )  {  return false ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompression.java,compress,@ override public byte[]   (  string path byte[] data )  throws  exception  {  compress counter . increment and get (  )  ;  byte[] bytes = new byte[data . length * 2] ;   system . arraycopy ( data 0 bytes 0 data . length )  ;   system . arraycopy ( data 
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompression.java,decompress,@ override public byte[]   (  string path byte[] compressed data )  throws  exception  {  decompress counter . increment and get (  )  ;  byte[] bytes = new byte[compressed data . length  /  2] ;   system . arraycopy ( compressed data 0 bytes 0 bytes . le
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompression.java,test compression provider,"@ test public void   (  )  throws  exception  {  final byte[] data = ""here's a string"" . get bytes (  )  ;  final  atomic integer compress counter = new  atomic integer (  )  ;  final  atomic integer decompress counter = new  atomic integer (  )  ;   comp"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompression.java,test set data,"@ test public void   (  )  throws  exception  {  final byte[] data = ""here's a string"" . get bytes (  )  ;   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry one time ( 1 )  )  ;  try  {  cl"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompression.java,test simple,"@ test public void   (  )  throws  exception  {  final byte[] data = ""here's a string"" . get bytes (  )  ;   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry one time ( 1 )  )  ;  try  {  cl"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionNew.java,test create compressed and uncompressed,"@ test public void   (  )  throws  exception  {  final  string path1 = "" / a"" ;  final  string path2 = "" / b"" ;  final byte[] data1 = ""here's a string"" . get bytes (  )  ;  final byte[] data2 = ""here's another string"" . get bytes (  )  ;   curator framewo"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionNew.java,test set compressed and uncompressed,"@ test public void   (  )  throws  exception  {  final  string path1 = "" / a"" ;  final  string path2 = "" / b"" ;  final byte[] data1 = ""here's a string"" . get bytes (  )  ;  final byte[] data2 = ""here's another string"" . get bytes (  )  ;   curator framewo"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionNew.java,test set data,"@ test public void   (  )  throws  exception  {  final  string path = "" / a"" ;  final byte[] data = ""here's a string"" . get bytes (  )  ;   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry o"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionNew.java,test simple,"@ test public void   (  )  throws  exception  {  final  string path1 = "" / a"" ;  final  string path2 = "" / a / b"" ;  final byte[] data1 = ""here's a string"" . get bytes (  )  ;  final byte[] data2 = ""here's another string"" . get bytes (  )  ;   curator fra"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,compare,private void   (  curator framework client  string path  stat expected )  throws  exception  {   stat queried stat = client . check exists (  )  . for path ( path )  ;   assert . assert equals ( queried stat expected )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,create client,private  curator framework   (  )  {  return  curator framework factory . builder (  )  . connect string ( server . get connect string (  )  )  . retry policy ( new  retry one time ( 1 )  )  . build (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,process result,@ override public void   (  curator framework client  curator event event )  throws  exception  {  if  ( event . get type (  )   =  =   curator event type . create )   {  stat ref . set ( event . get stat (  )  )  ;  latch . count down (  )  ;   }   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,test create returning stat,"@ test public void   (  )  throws  exception  {   curator framework client = create client (  )  ;  try  {  client . start (  )  ;   string path = "" / bla"" ;   stat stat = new  stat (  )  ;  client . create (  )  . storing stat in ( stat )  . for path ( p"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,test create returning stat compressed,"@ test public void   (  )  throws  exception  {   curator framework client = create client (  )  ;  try  {  client . start (  )  ;   string path = "" / bla"" ;   stat stat = new  stat (  )  ;  client . create (  )  . compressed (  )  . storing stat in ( sta"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,test create returning stat in background,"@ test public void   (  )  throws  exception  {   timing timing = new  timing (  )  ;   curator framework client = create client (  )  ;  try  {  client . start (  )  ;   string path = "" / bla"" ;   stat stat = new  stat (  )  ;  final  count down latch la"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,test create returning stat including parents,"@ test public void   (  )  throws  exception  {   curator framework client = create client (  )  ;  try  {  client . start (  )  ;   string path = "" / bla / bla"" ;   stat stat = new  stat (  )  ;  client . create (  )  . creating parents if needed (  )  ."
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,test create returning stat including parents reverse,"@ test public void   (  )  throws  exception  {   curator framework client = create client (  )  ;  try  {  client . start (  )  ;   string path = "" / bla / bla"" ;   stat stat = new  stat (  )  ;  client . create (  )  . storing stat in ( stat )  . creati"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,test create returning stat with protected,"@ test public void   (  )  throws  exception  {   curator framework client = create client (  )  ;  try  {  client . start (  )  ;   string path = "" / bla"" ;   stat stat = new  stat (  )  ;  path = client . create (  )  . with protection (  )  . storing s"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreateReturningStat.java,test or set data storing stat in,"@ test public void   (  )  throws  exception  {  try  (  curator framework client = create client (  )  )  {  client . start (  )  ;  client . get zookeeper client (  )  . block until connected or timed out (  )  ;  final  string path = "" / test"" ;  final"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionOld.java,test create compressed and uncompressed,"@ test public void   (  )  throws  exception  {  final  string path1 = "" / a"" ;  final  string path2 = "" / b"" ;  final byte[] data1 = ""here's a string"" . get bytes (  )  ;  final byte[] data2 = ""here's another string"" . get bytes (  )  ;   curator framewo"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionOld.java,test set compressed and uncompressed,"@ test public void   (  )  throws  exception  {  final  string path1 = "" / a"" ;  final  string path2 = "" / b"" ;  final byte[] data1 = ""here's a string"" . get bytes (  )  ;  final byte[] data2 = ""here's another string"" . get bytes (  )  ;   curator framewo"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionOld.java,test set data,"@ test public void   (  )  throws  exception  {  final  string path = "" / a"" ;  final byte[] data = ""here's a string"" . get bytes (  )  ;   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry o"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCompressionInTransactionOld.java,test simple,"@ test public void   (  )  throws  exception  {  final  string path1 = "" / a"" ;  final  string path2 = "" / a / b"" ;  final byte[] data1 = ""here's a string"" . get bytes (  )  ;  final byte[] data2 = ""here's another string"" . get bytes (  )  ;   curator fra"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,create client,private  curator framework   ( acl provider acl provider )  {  return  curator framework factory . builder (  )  . acl provider ( acl provider )  . connect string ( server . get connect string (  )  )  . retry policy ( new  retry one time ( 1 )  )  . build (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,get acl for path,"@ override public  list < acl >    (  string path )  {  switch  ( path )   {  case "" / bar"": return read   create ;  case "" / bar / foo"": return read   create   write ;   }  return null ;   }  "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,get default acl,@ override public  list < acl >    (  )  {  return  zoo defs .  ids . open   acl   unsafe ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,process result,@ override public void   (  curator framework client  curator event event )  throws  exception  {  latch . count down (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,test create with parents with acl,"@ test public void   (  )  throws  exception  {   curator framework client = create client ( new  defaultacl provider (  )  )  ;  try  {  client . start (  )  ;   string path = "" / bar / foo"" ;   list < acl >  acl =  collections . singleton list ( new acl"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,test create with parents with acl apply to parents,"@ test public void   (  )  throws  exception  {   curator framework client = create client ( new  defaultacl provider (  )  )  ;  try  {  client . start (  )  ;   string path = "" / bar / foo"" ;   list < acl >  acl =  collections . singleton list ( new acl"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,test create with parents with acl apply to parents in background,"@ test public void   (  )  throws  exception  {   curator framework client = create client ( new  defaultacl provider (  )  )  ;  try  {  client . start (  )  ;  final  count down latch latch = new  count down latch ( 1 )  ;   string path = "" / bar / foo"""
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,test create with parents with acl in background,"@ test public void   (  )  throws  exception  {   curator framework client = create client ( new  defaultacl provider (  )  )  ;  try  {  client . start (  )  ;  final  count down latch latch = new  count down latch ( 1 )  ;   string path = "" / bar / foo"""
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,test create with parents without acl,"@ test public void   (  )  throws  exception  {   curator framework client = create client ( testacl provider )  ;  try  {  client . start (  )  ;   string path = "" / bar / foo / boo"" ;  client . create (  )  . creating parents if needed (  )  . for path "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestCreate.java,test create with parents without acl in background,@ test public void   (  )  throws  exception  {   curator framework client = create client ( testacl provider )  ;  try  {  client . start (  )  ;  final  count down latch latch = new  count down latch ( 1 )  ;   background callback callback = new  backgr
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,process,@ override public void   (  watched event event )  {  if  ( event . get type (  )   =  =   event .  event type .  none )   {  if  ( event . get state (  )   =  =   event .  keeper state .  expired )   {  latch . count down (  )  ;   }   }   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,setup,@ before method @ override public void   (  )  throws  exception  {  super . setup (  )  ;  client =  curator framework factory . builder (  )  . connect string ( server . get connect string (  )  )  . connection timeout ms ( timing . connection (  )  )  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,state changed,@ override public void   (  curator framework client  connection state new state )  {  states . add ( new state )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,teardown,@ after method @ override public void   (  )  throws  exception  {  try  {   closeable utils . close quietly ( client )  ;   }  finally  {  super . teardown (  )  ;   }   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,test injected watched event,@ test public void   (  )  throws  exception  {   assert . assert equals ( states . poll ( timing . milliseconds (  )   time unit . milliseconds )   connection state . connected )  ;  final  count down latch latch = new  count down latch ( 1 )  ;   watche
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,test kill session,@ test public void   (  )  throws  exception  {   assert . assert equals ( states . poll ( timing . milliseconds (  )   time unit . milliseconds )   connection state . connected )  ;   kill session2 . kill ( client . get zookeeper client (  )  . get zoo k
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,test reconnect without expiration,@ test public void   (  )  throws  exception  {   assert . assert equals ( states . poll ( timing . milliseconds (  )   time unit . milliseconds )   connection state . connected )  ;  server . stop (  )  ;  try  {  client . check exists (  )  . for path (
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,test reset causes lost,"@ test public void   (  )  throws  exception  {   assert . assert equals ( states . poll ( timing . milliseconds (  )   time unit . milliseconds )   connection state . connected )  ;  client . check exists (  )  . for path ( "" / "" )  ;  client . get zooke"
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,test session expiration from timeout,@ test public void   (  )  throws  exception  {   assert . assert equals ( states . poll ( timing . milliseconds (  )   time unit . milliseconds )   connection state . connected )  ;  server . stop (  )  ;   assert . assert equals ( states . poll ( timing
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnabledSessionExpiredState.java,test session expiration from timeout with restart,@ test public void   (  )  throws  exception  {   assert . assert equals ( states . poll ( timing . milliseconds (  )   time unit . milliseconds )   connection state . connected )  ;  server . stop (  )  ;  timing . for session sleep (  )  . sleep (  )  ;
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestExistsBuilder.java,create client,private  curator framework   ( acl provider acl provider )  {  return  curator framework factory . builder (  )  . acl provider ( acl provider )  . connect string ( server . get connect string (  )  )  . retry policy ( new  retry one time ( 1 )  )  . build (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestExistsBuilder.java,process result,@ override public void   (  curator framework client  curator event event )  throws  exception  {  latch . count down (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestExistsBuilder.java,test exists with parents with acl apply to parents,"@ test public void   (  )  throws  exception  {   curator framework client = create client ( new  defaultacl provider (  )  )  ;  try  {  client . start (  )  ;   string path = "" / bar / foo / test"" ;   list < acl >  acl =  collections . singleton list ( "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestExistsBuilder.java,test exists with parents with acl apply to parents in background,"@ test public void   (  )  throws  exception  {   curator framework client = create client ( new  defaultacl provider (  )  )  ;  try  {  client . start (  )  ;  final  count down latch latch = new  count down latch ( 1 )  ;   string path = "" / bar / foo "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnsureContainers.java,test basic,@ test public void   (  )  throws  exception  {   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry one time ( 1 )  )  ;  try  {  client . start (  )  ;   ensure containers ensure containers 
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestEnsureContainers.java,test single execution,@ test public void   (  )  throws  exception  {   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry one time ( 1 )  )  ;  try  {  client . start (  )  ;   ensure containers ensure containers 
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestFailedDeleteManager.java,path added for guaranteed operation,@ override public void   (  string path )  {  path added . set ( true )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestFailedDeleteManager.java,process result,@ override public void   (  curator framework client  curator event event )  throws  exception  {  background latch . count down (  )  ;   }  
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestFailedDeleteManager.java,state changed,@ override public void   (  curator framework client  connection state new state )  {  if  (  ( new state  =  =   connection state . lost )  ||  ( new state  =  =   connection state . suspended )  )   {  semaphore . release (  )  ;   }  else if  ( new sta
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestFailedDeleteManager.java,test basic,"@ test public void   (  )  throws  exception  {  final  string path = "" / one / two / three"" ;   timing timing = new  timing (  )  ;   curator framework factory .  builder builder =  curator framework factory . builder (  )  ;  builder . connect string ( "
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestFailedDeleteManager.java,test guaranteed delete on non existent node in background,@ test public void   (  )  throws  exception  {   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry one time ( 1 )  )  ;  client . start (  )  ;  final  atomic boolean path added = new  atomi
C:\Users\User\Desktop\Thesis\curator\curator-framework\src\test\java\org\apache\curator\framework\imps\TestFailedDeleteManager.java,test guaranteed delete on non existent node in foreground,@ test public void   (  )  throws  exception  {   curator framework client =  curator framework factory . new client ( server . get connect string (  )  new  retry one time ( 1 )  )  ;  client . start (  )  ;  final  atomic boolean path added = new  atomi
